episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
39,Fall,11,311,0.09389715442650964,0.11136026657811085,0.3472222222222222,100.0,17.40748330578208,-27.946342024952173,0.009625968202065923,2418.467402458191
40,Winter,12,358,0.2602390635014244,0.4106061367026444,3.8194444444444446,97.22222222222223,58.71272523701191,-81.5016967933625,0.009255113086633982,3000.0
41,Spring,5,139,0.24123965536757355,0.2727621460118977,3.8194444444444446,100.0,12.919647575356066,-70.30678300448926,0.019245917736860935,3000.0
42,Summer,8,215,0.19742822954465036,0.24886627126842706,2.083333333333333,100.0,13.440681276842952,-57.64627812616527,0.017911882428549724,1305.9568405151367
43,Fall,10,285,0.1643692396672391,0.18496337042482708,0.3472222222222222,100.0,4.035689415410161,-47.73386151250452,0.01311146852135243,2897.9925513267517
44,Winter,2,47,0.09856099941036171,0.1280475349078021,0.0,100.0,36.601550824940205,-31.423075714614242,0.011694230269056579,2436.848044395447
45,Spring,5,123,0.16967090449226932,0.21478670734618316,0.3472222222222222,99.65277777777777,21.20258928462863,-50.020284469239414,0.01209940634122709,3000.0
46,Summer,7,212,0.20144111592312025,0.26225981314216185,3.4722222222222223,100.0,8.443501299247146,-58.61810771236196,0.015734332415700374,3000.0
47,Fall,10,278,0.08129025827522965,0.11657475536125655,0.6944444444444444,100.0,10.718008181080222,-24.04335286282003,0.012641311029316241,1673.6353039741516
48,Winter,2,47,0.2548347605881698,0.3077321648442147,7.638888888888889,100.0,49.86607180535793,-78.60411070659757,0.013539723818310461,2864.755868911743
49,Spring,4,113,0.2500882237160639,0.30042392258811385,12.5,100.0,10.857334644533694,-72.71374784596264,0.013969476136804042,1616.3343787193298
50,Summer,8,226,0.27126076980577973,0.31735834764331033,8.333333333333332,100.0,7.967968035489321,-78.61276728101075,0.011516536673602328,871.8361258506775
51,Fall,10,281,0.11918040414263847,0.14721335745704325,0.3472222222222222,100.0,26.748409442603588,-35.963622933253646,0.012243391744766501,1700.2429962158203
52,Winter,12,363,0.1511034388951457,0.20340280694440982,1.0416666666666665,99.65277777777777,65.54626904428005,-51.24401852861047,0.011964945427632082,3000.0
53,Spring,5,149,0.22659039491308552,0.26146515270255066,1.7361111111111112,100.0,8.468740681186318,-65.8680609301664,0.016837747955779164,2298.5987663269043
54,Summer,8,225,0.16877050531295001,0.19423758910490468,0.3472222222222222,100.0,8.702042737044394,-49.11639617010951,0.011093084067625452,1016.1239504814148
55,Fall,10,302,0.16149060514247615,0.18151069394802258,0.0,100.0,17.0807032212615,-47.54635867848992,0.011448269184250449,1296.6861426830292
56,Winter,1,27,0.15839780567104084,0.1751385051327371,0.0,100.0,29.624931126832962,-47.56394390761852,0.009352593056416262,1447.1025466918945
57,Spring,3,64,0.7311076627047038,1.2033558376022848,30.208333333333332,75.34722222222223,61.24920006096363,-216.07289721723646,0.010198499682888336,3000.0
58,Summer,7,191,0.17629794681081642,0.21320365769123126,3.4722222222222223,100.0,6.104415308684111,-51.37048521102406,0.02182534744619077,3000.0
59,Fall,9,264,0.32880616515046185,0.35100230400312904,12.5,100.0,4.165598487481475,-95.0857974216342,0.012405135360536675,2772.0175981521606
60,Winter,1,3,0.17573417707318228,0.21119313338556486,0.3472222222222222,100.0,42.714194003492594,-54.624781924299896,0.010894894963357507,2719.5505499839783
61,Spring,5,134,0.20668905200662185,0.2428550868863283,0.3472222222222222,100.0,11.757520801387727,-60.207733208313584,0.012008049061281756,987.0227873325348
62,Summer,6,163,0.18694757882152743,0.2000383951736473,0.0,100.0,12.210635408759117,-54.64453099295497,0.02092125991080281,1754.5909881591797
63,Fall,9,245,0.27505735843180673,0.321103023667512,12.5,100.0,6.5523379277437925,-79.63773904368281,0.010446499994199866,667.9168045520782
64,Winter,2,54,0.06784382412762599,0.09449138128550236,0.0,100.0,29.76254648156464,-21.802986158290878,0.015794741930861923,2343.224823474884
65,Spring,4,113,0.23608772003016437,0.2674394841830328,0.3472222222222222,100.0,37.97369405627251,-70.62614877615124,0.015465056750832535,2397.763967514038
66,Summer,8,216,0.10637927822588987,0.15485596523411213,0.3472222222222222,99.65277777777777,15.400657404214144,-31.46434577391483,0.012322312707685011,3000.0
67,Fall,9,267,0.24376057494544304,0.30036697151746844,2.083333333333333,99.65277777777777,18.839359363541007,-71.28810946736485,0.017276861889852464,2691.9561624526978
68,Winter,2,53,0.11530135565781102,0.1499411719748721,0.3472222222222222,100.0,48.98064602911472,-36.68589242734015,0.014460563244304591,2550.6595373153687
69,Spring,4,115,0.24591243336758575,0.29866286256043645,10.416666666666668,100.0,16.636206030845642,-72.0005111861974,0.020638452330117442,2163.9060974121094
70,Summer,8,225,0.07920210283435777,0.1076658104041292,0.0,100.0,7.9289410170167685,-23.337969448417425,0.012710065272626976,2179.158926010132
71,Fall,9,258,0.205626320315191,0.2460445749832997,1.7361111111111112,100.0,4.199807384982705,-59.58383107930422,0.012205344537201658,1292.281150817871
72,Winter,1,10,0.17615984522810174,0.221363198338388,0.6944444444444444,99.65277777777777,46.383196979761124,-54.34525266941637,0.014717458640241456,3000.0
73,Spring,4,101,0.23117428830761666,0.2516912400422543,0.0,100.0,41.42957150191069,-69.599882658571,0.018175024188769404,3000.0
74,Summer,6,178,0.15248698285689735,0.1683033073378016,0.0,100.0,6.776946013793349,-44.46203295956366,0.016210372024296885,3000.0
75,Fall,11,320,0.13629401938882452,0.17461049120966804,0.3472222222222222,99.65277777777777,30.07760415226221,-40.97212291741744,0.013058006555776562,3000.0
76,Winter,2,43,0.09057774202745122,0.10575067586653915,0.0,100.0,57.47854074835777,-30.948618344962597,0.007416525576588169,2957.072854042053
77,Spring,3,75,0.19621246814377846,0.2773856072666775,9.027777777777777,100.0,6.687190525233746,-56.94887227611616,0.010536595789605316,2372.5279569625854
78,Summer,6,164,0.09235616432321572,0.1247328324983609,0.3472222222222222,100.0,3.9739077892154455,-26.96554033085704,0.012733874628352787,1795.1205968856812
79,Fall,9,260,0.18666152567292676,0.2530261962400561,10.76388888888889,100.0,24.43688153475523,-55.21288919914514,0.014529087921468222,2333.9284658432007
80,Winter,12,341,0.24597521663175273,0.2757245733056786,1.0416666666666665,100.0,33.22639409080148,-73.41791402362287,0.016412929894616794,2725.606083869934
81,Spring,5,128,0.19523488087816843,0.21893543489296285,0.3472222222222222,100.0,15.597803452983499,-57.16961663868278,0.010860842590963383,3000.0
82,Summer,8,224,0.1661800158069301,0.18111383882656992,0.0,100.0,6.0387732814997435,-48.27095808449667,0.009577032347381737,2298.1925010681152
83,Fall,11,334,0.19872656277871642,0.22479837820503304,0.0,100.0,36.95322739332914,-60.06897009070963,0.008827342596618971,2072.9203820228577
84,Winter,2,44,0.18184809160862037,0.22577081644251826,0.6944444444444444,100.0,25.58133628219366,-53.9333585598506,0.011315646071882613,3000.0
85,Spring,4,115,0.11935150647187887,0.17370410464607436,0.3472222222222222,100.0,10.602349157445133,-35.115685056429356,0.021122839003282143,2440.6076073646545
86,Summer,6,159,0.15455468212898144,0.18616202869264892,0.0,100.0,3.243683634325862,-44.805355217307806,0.009557015090557756,1830.2607536315918
87,Fall,11,307,0.08704185941625017,0.12172553619483661,0.3472222222222222,100.0,10.522003700956702,-25.706622610450722,0.013017906752197585,2774.434447288513
88,Winter,1,4,0.11695956284018186,0.1401810248445537,0.6944444444444444,100.0,37.54468638449907,-36.01902638748288,0.017029699963559672,3000.0
89,Spring,4,99,0.13682776409379477,0.16500776143995577,0.6944444444444444,100.0,29.376526817679405,-41.40439969860017,0.016679405387270325,2519.90407705307
90,Summer,7,188,0.10811675243320329,0.128312670038368,0.3472222222222222,100.0,10.06168130133301,-31.810562976868823,0.0166303801775394,2967.078745365143
91,Fall,11,317,0.08739604141043572,0.10675567207307221,0.0,100.0,18.75773297995329,-26.136628053616732,0.010995970214700865,1444.486677646637
92,Winter,1,16,0.10962541770834713,0.14079124521352673,0.3472222222222222,100.0,48.79232578724623,-35.302185826934874,0.01420672866110187,3000.0
93,Spring,4,96,0.11331393186708077,0.14824318899101735,0.0,100.0,19.501306261867285,-33.91761600598693,0.016065435490541756,3000.0
94,Summer,6,180,0.256359881260124,0.3370879191264654,17.01388888888889,100.0,5.244407441467047,-74.27610358339734,0.013296608686550984,3000.0
95,Fall,11,322,0.09877729962580639,0.13041647900876402,0.3472222222222222,100.0,39.85800816863775,-31.47607279755175,0.012416123305463624,3000.0
96,Winter,12,340,0.2935170383426049,0.5293845283149377,15.625,88.19444444444444,55.42267041653395,-89.21763443481177,0.012570881469739854,3000.0
97,Spring,3,68,0.19201070498572997,0.2161994641082306,0.6944444444444444,100.0,17.653686750680208,-56.485115729272366,0.010349266620463196,3000.0
98,Summer,8,222,0.13195538699384932,0.16917107826682656,0.6944444444444444,100.0,8.626557249575853,-38.57099380355794,0.012654746061625796,3000.0
99,Fall,10,289,0.25844038366802224,0.3427794176963847,21.180555555555554,100.0,11.722563655115664,-75.23232530569658,0.009093749606235517,3000.0
