episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
0,Winter,12,353,0.1421170697697564,0.1606994510462512,0.0,100.0,53.8149880412966,-46.56448100041598,0.009325632157018376,2720.2298641204834
1,Spring,4,102,0.17543154334401448,0.216351851476915,0.3472222222222222,99.65277777777777,33.997631810605526,-53.16016386914998,0.010712102315151732,3000.0
2,Summer,7,207,0.14120024195683534,0.15610861270468604,0.0,100.0,11.008440693840384,-41.38253082591109,0.017160245376389202,2973.5316038131714
3,Fall,11,307,0.08863355749917758,0.13810667013461367,0.3472222222222222,99.65277777777777,32.66774469614029,-27.76201975112781,0.008181399376965565,3000.0
4,Winter,1,20,0.15544023087740821,0.1710230505904833,0.0,100.0,46.59322239458561,-48.26771999057382,0.01224297534297983,3000.0
5,Spring,3,81,0.08165962307458517,0.10800379671176027,0.3472222222222222,100.0,29.211658380925655,-26.18324577063322,0.01712309493835795,1966.6827321052551
6,Summer,6,153,0.2462767720402993,0.2903944054826652,0.3472222222222222,99.65277777777777,10.830464389175177,-71.62760198395699,0.015980606476811998,3000.0
7,Fall,9,261,0.2840573367739824,0.3066163872033079,0.0,100.0,18.59121506102383,-82.8546309247613,0.008514225586781518,1380.4417848587036
8,Winter,1,3,0.060289788421331134,0.07243744286840992,0.0,100.0,32.195532232522964,-19.160580977331847,0.01193034316604561,2048.3654737472534
9,Spring,5,133,0.30826201620574395,0.3238881453033451,0.6944444444444444,99.65277777777777,15.11958605889231,-89.68373624235392,0.016496662452868883,3000.0
10,Summer,7,205,0.10840610559912162,0.13255062914328267,0.0,100.0,12.660226288251579,-31.897885694692377,0.013268080322584624,1273.417353630066
11,Fall,10,284,0.13624392316004466,0.1798346466048768,0.3472222222222222,99.65277777777777,12.107842355966568,-39.88000361039303,0.007704068870909953,3000.0
12,Winter,1,28,0.03787075989403018,0.06064600343877503,0.3472222222222222,100.0,53.979085475206375,-15.06937471870333,0.00847022666333029,3000.0
13,Spring,3,84,0.1055591527667431,0.12624270388706338,0.3472222222222222,100.0,30.00846171937883,-32.19662279635668,0.015941352794394677,3000.0
14,Summer,8,219,0.09906892012560745,0.11986690737881266,0.3472222222222222,100.0,11.494909808970988,-29.17119447363075,0.00984638417950906,3000.0
15,Fall,9,264,0.15090703400070898,0.17750211932566853,0.3472222222222222,100.0,6.015989808365703,-43.95053680520505,0.013967109136672802,3000.0
16,Winter,12,339,0.29231430490207877,0.31363917673022335,0.3472222222222222,100.0,47.6526685282588,-88.44327907823026,0.009885450688804068,3000.0
17,Spring,4,101,0.11604317010218917,0.1454079355443953,0.0,100.0,30.4225996658206,-35.728930450975895,0.01528280807289097,3000.0
18,Summer,8,221,0.20401706071958056,0.22203316149848268,0.0,100.0,12.896343164145947,-59.453475795686245,0.013243173472972698,1007.9362392425537
19,Fall,9,263,0.13187517964198492,0.15115982040152326,0.0,100.0,17.109587859362364,-38.94632881274447,0.011030686363733604,1565.9741163253784
20,Winter,12,338,0.21484159443697312,0.2614146144449004,1.3888888888888888,99.65277777777777,28.73267949000001,-64.00448686582968,0.014569807031844136,3000.0
21,Spring,3,88,0.15922923543072537,0.17620345207338933,0.0,100.0,24.416154693812132,-47.364577972795814,0.011662824436347244,1650.3653526306152
22,Summer,8,231,0.13593693060837175,0.14896284149503794,0.0,100.0,7.566159253939986,-39.62949160952121,0.01121270464480131,1430.3258657455444
23,Fall,11,313,0.10156430866728033,0.13750238743550955,0.0,100.0,22.3513290733099,-30.58300299104303,0.007677115733615197,2437.187075614929
24,Winter,1,12,0.13633055707946454,0.15336515335090167,0.0,100.0,46.4212184920907,-43.086816888302565,0.013401857859581605,2526.774287223816
25,Spring,5,127,0.14518594535644253,0.18114014543560292,0.3472222222222222,99.65277777777777,31.114018984138966,-43.89317246945575,0.011780953261910415,3000.0
26,Summer,8,233,0.1600037956882023,0.1945217623983223,0.3472222222222222,99.65277777777777,9.364129514433444,-46.66093130316585,0.011487263887601446,3000.0
27,Fall,11,311,0.15652316911928313,0.19276193700369704,0.0,100.0,26.8734183087945,-46.98648437438533,0.0071412441207141415,2834.068179130554
28,Winter,12,335,0.20909236317040633,0.24190253944091553,0.3472222222222222,100.0,42.93834640085697,-65.37522598542273,0.006496611995564105,2231.814444065094
29,Spring,5,151,0.13580530957995565,0.16058841400674342,0.3472222222222222,100.0,8.139179877005517,-39.57388966483995,0.009491627172725956,619.6300685405731
30,Summer,6,161,0.11538173152220661,0.1438075242383331,0.3472222222222222,100.0,10.989878659136593,-33.8816119057592,0.013727156257172494,1675.695776939392
31,Fall,11,326,0.1022595133813296,0.12361837215539652,0.0,100.0,19.075060594826937,-30.45846568630077,0.0120817151842217,1189.3134713172913
32,Winter,12,363,0.36141864936634177,0.43041459034865076,32.98611111111111,100.0,40.27282541245222,-108.37478355877101,0.007490413737213986,2406.7132472991943
33,Spring,3,66,1.352251157664252,2.1208857925702214,55.90277777777778,66.66666666666667,68.48881943523884,-397.14019919373095,0.005639512572138982,3000.0
34,Summer,6,176,0.13526638037074049,0.15588227632621435,0.0,100.0,10.880499435588717,-39.617557200283045,0.015923673760807888,1164.1725897789001
35,Fall,10,283,0.1245569814523862,0.15780406569803349,0.0,100.0,15.684887895360589,-36.639369329903275,0.008397025565652482,1693.499743938446
