episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
26,Summer,8,228,0.0678669266792407,0.07920147997969769,0.0,100.0,7.697594255208969,-19.92739761248231,0.0050754931330265485,616.4803504943848
27,Fall,9,255,0.11740066099367187,0.15179384025959053,0.3472222222222222,99.65277777777777,10.38728116452694,-34.39434492471628,0.008597947994591052,2826.9256353378296
28,Winter,2,42,0.5028999219023328,0.5211406063122918,41.66666666666667,100.0,28.544976741075516,-147.34095886349678,0.009861444970041202,1843.1723713874817
29,Spring,3,64,0.30341926218962,0.3686980665296504,10.069444444444445,98.95833333333333,59.90945880115032,-93.57824501022696,0.024624482056820433,2999.670624732971
30,Summer,7,195,0.07452567851522733,0.08700900664056795,0.0,100.0,10.644449442625046,-22.02007187367417,0.008643114400657627,1531.0190320014954
31,Fall,10,299,0.357436018312846,0.5974596213083566,24.305555555555554,84.375,34.215201288461685,-105.52062462735921,0.011319169391738413,2258.4813237190247
32,Winter,2,44,0.1752611081276945,0.22706173280712355,2.083333333333333,100.0,40.236102268099785,-53.22520259860903,0.016085908803374925,2068.051815032959
33,Spring,3,61,0.12944656807548657,0.1625850882912254,0.3472222222222222,99.65277777777777,46.595020160079,-41.48920217342675,0.008744134304830837,2250.7470846176147
34,Summer,8,238,0.099597655196583,0.13072903212329318,0.3472222222222222,100.0,7.083159863948822,-29.10519285040209,0.007286132005033592,2425.4472255706787
35,Fall,10,275,0.04594845316139795,0.06218306433869678,0.0,100.0,11.761115327477455,-13.949608110473491,0.009803564498648826,1880.4532885551453
36,Winter,12,351,0.21825537118604904,0.28950854094464834,11.11111111111111,100.0,35.25994288921356,-65.66574533563107,0.012187515401674065,2920.560121536255
37,Spring,4,91,0.3639056022688634,0.4505408099772768,16.666666666666664,94.09722222222223,48.325907811522484,-109.06255802512169,0.07046199405650229,2715.372920036316
38,Summer,8,216,0.17664199190020374,0.18671594730827665,0.0,100.0,9.110753998160362,-51.432936603203416,0.010871042565601627,2935.410439968109
39,Fall,11,322,0.0940228076818473,0.20346630447418598,1.0416666666666665,99.30555555555556,43.09890262782574,-30.612002659589052,0.005658928525572454,3000.0
40,Winter,1,24,0.08478846791977127,0.10264758225257173,0.3472222222222222,100.0,32.001859948039055,-26.586758051998913,0.007863605894693515,2999.9520778656006
