episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
0,Winter,12,353,0.37187752431281473,0.5431701123105619,27.083333333333332,92.36111111111111,50.476813316345215,-112.70072071999311,0.009632773931018152,2653.446614742279
1,Spring,3,74,0.2209553339276262,0.2698636087972608,5.208333333333334,100.0,25.40923012793064,-65.28114240104333,0.010081240524398325,1717.7313566207886
2,Summer,6,178,0.1142725703168238,0.1540462918767907,0.3472222222222222,100.0,7.611613005399704,-33.33671719342237,0.008383534511207288,940.8345222473145
3,Fall,10,284,0.07246514257014389,0.11032661657966293,0.3472222222222222,100.0,23.486684575676918,-22.406080552376807,0.020021704431194876,2395.672917366028
4,Winter,2,32,0.2067168581956371,0.2567258862479622,8.333333333333332,100.0,43.762696012854576,-63.087939069606364,0.012344936460568098,2783.017873764038
5,Spring,5,133,0.1916906890171671,0.2555259554894183,9.027777777777777,100.0,10.526928156614304,-55.847854747087695,0.010938625925509357,1779.2465686798096
6,Summer,8,229,0.11481726834206014,0.14435529560676746,0.0,100.0,12.932423025369644,-33.79261015006341,0.014828103552296601,1029.6145677566528
7,Fall,11,320,0.19748999794824376,0.2664466047071234,10.069444444444445,100.0,20.01237404346466,-58.33536584908143,0.01794217978620363,1975.8700132369995
8,Winter,12,337,0.3313981710907396,0.39530268225722415,15.625,98.61111111111111,33.56656391918659,-97.66468992829323,0.014842138888528538,2972.9511737823486
9,Spring,3,65,0.257462254075013,0.28911806375564764,1.0416666666666665,99.65277777777777,46.2971064299345,-78.96324018575251,0.009443150580137033,2975.6205081939697
10,Summer,6,157,0.12090119497701973,0.16140676777521007,0.0,100.0,6.676057875156403,-35.20990641368553,0.008446979190414376,692.3757791519165
11,Fall,11,322,0.312713258733919,0.4031046753424041,20.13888888888889,99.65277777777777,31.136566027998924,-92.48792697302997,0.013514375852790859,1727.065086364746
12,Winter,2,48,0.2163962720433007,0.2676857578056395,5.208333333333334,99.65277777777777,57.66879138350487,-68.15194434858859,0.016052134361001256,2985.5310916900635
13,Spring,4,108,0.1366165222153906,0.1682808186907573,0.0,100.0,30.580199360847473,-41.542462148703635,0.014368676350091808,2508.7020993232727
14,Summer,7,187,0.18666572549027136,0.25969499671715535,9.375,100.0,10.268480956554413,-54.501064946176484,0.021810089877258194,2136.641263961792
15,Fall,10,285,0.12299399376022108,0.14402973142022912,0.0,100.0,5.412433594465256,-35.782185391755775,0.009802983405282689,875.709056854248
16,Winter,2,58,0.26837980185182464,0.3245662132505125,12.152777777777777,100.0,46.12506675720215,-81.16954431310296,0.009202005763502486,2680.748999118805
17,Spring,3,60,0.6027235944811804,0.6505963835954831,70.48611111111111,98.61111111111111,62.68203039467335,-178.9452653657645,0.00809084538383351,2948.150932788849
18,Summer,6,179,0.10827991460761127,0.14704709714495337,0.0,100.0,8.722460761666298,-31.671785683574853,0.009479344306507176,819.5722103118896
19,Fall,10,291,0.2894284992873837,0.4073039865966753,8.680555555555555,95.13888888888889,34.55677670240402,-85.5303703439422,0.01054092026753708,2908.8587164878845
20,Winter,2,59,0.686880156013194,0.8049370386577788,59.375,69.44444444444444,64.85212463140488,-203.9351059384644,0.008715220652390856,2992.156147956848
21,Spring,5,140,0.22348343014669403,0.2624381512692389,1.0416666666666665,99.65277777777777,4.043811678886414,-64.73522963281721,0.011701011076206115,2788.334369659424
22,Summer,7,208,0.14224088754926686,0.18398543703677758,0.3472222222222222,100.0,10.765983611345291,-41.70671068714,0.02181972236168094,1240.70405960083
23,Fall,9,263,0.1303823771933561,0.18469844828695925,1.0416666666666665,100.0,6.402098104357719,-38.088443499058485,0.017103711071745444,2319.950222969055
24,Winter,2,54,0.3900657625158005,0.6361023346719977,22.916666666666664,80.90277777777777,32.25398726761341,-114.68478785362095,0.01864666099747714,2691.961705684662
25,Spring,3,77,0.3159042212552706,0.34200831527256254,10.069444444444445,100.0,31.45177821815014,-93.5268416441977,0.013144171404090908,2953.02414894104
26,Summer,7,203,0.1444093003457384,0.17774771219803215,0.0,100.0,9.641341403126717,-42.08549295179546,0.0070445338192717125,1545.7048416137695
27,Fall,9,256,0.100372467488135,0.12362777906426833,0.3472222222222222,100.0,5.44252809882164,-29.283066364005208,0.00818047124749692,2537.6311540603638
28,Winter,1,30,0.3417782748475428,0.35529176414782826,4.513888888888888,100.0,31.667529687285423,-100.99582844227552,0.0071725679191562775,1704.6251893043518
29,Spring,5,121,0.16139828214461444,0.21495946625710918,1.3888888888888888,99.65277777777777,13.295278370380402,-47.24114269204438,0.014051327721997835,2105.441451072693
30,Summer,8,215,0.34336951987298353,0.37146622034825494,20.13888888888889,99.65277777777777,11.762147024273872,-99.52758012153208,0.009153914368526446,2840.0015830993652
31,Fall,9,250,0.13479200754768905,0.16127186554540962,0.0,100.0,9.398226603865623,-39.41687892965274,0.014419971235122415,1000.1488924026489
32,Winter,12,359,0.4493180721734714,0.5788086890015778,37.15277777777778,92.36111111111111,70.0187970995903,-136.1742191631347,0.003069384795863454,2986.5421056747437
33,Spring,4,104,0.1280048126937871,0.14560279423897787,0.3472222222222222,100.0,25.826329335570335,-38.216843446716666,0.0145987047966349,1483.1446409225464
34,Summer,7,203,0.3085295772204389,0.343076888530472,6.597222222222222,100.0,10.17218667268753,-89.37936398386955,0.006500208004011095,2430.0155639648438
35,Fall,9,269,0.1325525533503888,0.17731867278799768,1.3888888888888888,100.0,22.64601132273674,-39.74796578125097,0.026290712040891215,1723.7330675125122
36,Winter,2,50,0.3232522477300295,0.3729281353801517,18.75,99.65277777777777,54.69695687294006,-97.90580797195435,0.010965514681480487,2922.254741191864
37,Spring,4,111,0.11109532879301193,0.17792677125734652,0.6944444444444444,99.65277777777777,18.302315592765808,-32.98232374177314,0.00980546187856056,2880.509376525879
38,Summer,7,194,0.25202509154565855,0.30636372901556597,5.902777777777778,100.0,6.588834837079048,-73.00211661553476,0.011421126978737968,705.5003643035889
39,Fall,9,263,0.1486115083527207,0.1926327105783129,0.0,100.0,4.088063046336174,-43.15502529591322,0.010200526448492389,2772.265076637268
40,Winter,2,52,0.10480058307782708,0.13743084030793976,0.3472222222222222,100.0,22.322862684726715,-31.51711002085358,0.006737344148682385,2902.432858943939
41,Spring,4,96,0.14023054402288052,0.17635469181484834,0.0,100.0,39.20533649623394,-42.981443437281996,0.013052472669488462,2399.742543697357
42,Summer,7,203,0.1591104455228781,0.18475548459938013,0.0,100.0,5.658321902155876,-46.17360623215791,0.008896048476056354,866.5308952331543
43,Fall,10,301,0.13365357474247888,0.17369582041439272,0.3472222222222222,99.65277777777777,14.407550051808357,-39.44876632653177,0.012774449607636455,2796.232223510742
44,Winter,1,12,0.8404821422843702,1.2225485586952487,46.18055555555556,72.56944444444444,65.44792759418488,-247.46896619163454,0.006065657537573306,2995.454728603363
45,Spring,3,77,0.4318037729626884,0.5162563974314396,30.208333333333332,98.95833333333333,56.27920359373093,-128.85238584503531,0.009745186629611026,2887.3475790023804
46,Summer,6,161,0.20599962476745257,0.24604269717088198,1.0416666666666665,100.0,12.536721929907799,-60.0146374469623,0.011264429690530492,2296.406149864197
47,Fall,10,296,0.2780514833482439,0.5923008384134324,12.5,96.18055555555556,23.133412793278694,-81.7712890143739,0.020923359261157206,2081.980526447296
48,Winter,2,51,0.23772978090829266,0.26220181214520133,3.125,100.0,43.74692018330097,-72.92346956953406,0.009239813799642104,2254.48876619339
49,Spring,3,75,0.08719800758564455,0.12179717730639898,0.3472222222222222,99.65277777777777,32.27448798716068,-27.248460388509557,0.021786240127443852,2479.0849685668945
50,Summer,8,217,0.21245339529932167,0.2200263198661361,0.3472222222222222,100.0,4.340733304619789,-61.477429673075676,0.005577684694881639,2497.106373310089
51,Fall,9,261,0.10207979223521396,0.13035301280593123,0.3472222222222222,100.0,11.17998556792736,-30.050685749854892,0.014136884686008148,1166.534185409546
52,Winter,1,4,0.11742810127262777,0.1517097385835091,0.0,100.0,28.896224096417427,-35.54202255513519,0.010987958218577848,1650.6003141403198
53,Spring,5,127,0.11927525928972774,0.1526820866569538,0.3472222222222222,100.0,22.612674698233604,-35.501265165163204,0.010303347783636964,1787.3827815055847
54,Summer,8,220,0.10869151525023774,0.1354588204119927,0.0,100.0,10.862165540456772,-31.897404595045373,0.009316655609250483,1171.252191066742
55,Fall,11,312,0.0774945870144194,0.09368331597588099,0.0,100.0,21.710273906588554,-23.33795018028468,0.007783768069037992,2846.2815284729004
56,Winter,12,356,0.1801243636777541,0.20517234416919478,0.3472222222222222,100.0,12.110069960355759,-52.53160387929529,0.008556379673788356,2916.015923023224
57,Spring,4,111,0.12921018766679143,0.19090431876329844,0.6944444444444444,99.65277777777777,23.057223588228226,-38.677209723275155,0.011218755918097413,2767.088770866394
58,Summer,8,231,0.08387451672848265,0.11156231696868608,0.0,100.0,8.683270499110222,-24.61306099104695,0.007219596191565749,908.495843410492
59,Fall,9,261,0.3951552372538649,0.5670848709150362,25.0,85.41666666666667,13.978619322180748,-114.8502232786268,0.019515916653211108,2779.754161834717
60,Winter,1,29,0.12046652869257184,0.16139556004201752,0.0,100.0,24.966766238212585,-36.20895885350183,0.006636634313271021,2701.8354535102844
61,Spring,4,103,0.12633363766535233,0.1647662158809719,0.0,100.0,29.47958143055439,-38.34328014147468,0.008862302070710718,1904.9077033996582
62,Summer,7,205,0.20942176202480664,0.26847491791008754,5.902777777777778,100.0,11.61436441540718,-61.076595435937634,0.019090223395450606,2697.3016262054443
63,Fall,10,296,0.19247115774864806,0.2547051009117894,5.902777777777778,100.0,19.792237251996994,-56.84089722338831,0.01174782564415749,1769.6467638015747
64,Winter,1,31,0.7588419329252796,1.0247254479892893,54.861111111111114,67.01388888888889,54.38622772693634,-223.36489544436336,0.012432932438335353,2981.568217277527
65,Spring,5,149,0.10988166475821826,0.18494420558515406,3.125,100.0,18.967293307185173,-32.4990512104705,0.0065015832721564,1325.073480606079
66,Summer,7,186,0.12792206297739483,0.18409802110817042,0.6944444444444444,99.65277777777777,9.66140279173851,-37.44035925902426,0.012929555846423638,2624.103784561157
67,Fall,10,286,0.1767486260121084,0.26294077196993476,3.8194444444444446,99.30555555555556,18.914101034402847,-52.05256088427268,0.017089273456081695,2605.7703495025635
68,Winter,1,29,0.16298850331421916,0.21789931372084642,3.8194444444444446,99.65277777777777,49.72724075615406,-50.4857466481626,0.011444642361032839,2855.423390865326
69,Spring,4,105,0.12264793773107042,0.1516650761010617,0.0,100.0,27.777692064642906,-36.84606781648472,0.008799893307768925,1340.766727924347
70,Summer,8,222,0.154006984046317,0.1954543834712497,0.6944444444444444,99.65277777777777,2.566686972975731,-44.5859796050936,0.005790081381382427,2930.1542043685913
71,Fall,11,325,0.20174241359022613,0.32275359748859417,8.680555555555555,96.18055555555556,27.838320672512054,-60.26839220803231,0.01755569330075892,2221.5338945388794
72,Winter,2,47,0.11135313898282012,0.12619696109026973,0.0,100.0,31.43783311545849,-34.023059147410095,0.005646060568115022,2011.947512626648
73,Spring,4,91,0.24220147748445284,0.26934907556678966,1.0416666666666665,100.0,18.72095948457718,-70.8358511198312,0.0085641579760907,2974.872887134552
74,Summer,7,182,0.09722165502733365,0.12867157022773393,0.3472222222222222,99.65277777777777,7.700102463364601,-28.48375471541658,0.010062048244144028,2700.767755508423
75,Fall,10,285,0.1502009064028932,0.18410478575270037,0.6944444444444444,100.0,5.1280797123909,-43.70828951057047,0.01531391546701305,1712.7052545547485
76,Winter,12,344,0.26111680267673726,0.3050714492355035,9.722222222222223,100.0,49.09768062829971,-79.3420331608504,0.009289338405954714,2680.6148886680603
77,Spring,3,69,0.14853004479590304,0.24770672392310994,1.3888888888888888,99.30555555555556,15.280743405222893,-43.68368411879055,0.0090429394502673,1155.1551818847656
78,Summer,8,233,0.1447196527238612,0.19285406147365666,0.6944444444444444,100.0,5.928370043635368,-42.008565920288675,0.006563976458971508,806.1912059783936
79,Fall,10,292,0.1489079270559061,0.2138177515740768,0.6944444444444444,99.65277777777777,31.57252413034439,-44.921810515224934,0.012271116211854623,2992.5833344459534
80,Winter,2,35,1.179412689142322,1.4291106726080212,83.33333333333334,54.86111111111111,67.42573224008083,-345.9126562550664,0.002331786039398938,2997.6126551628113
81,Spring,4,98,0.24467391307107578,0.28071959628422466,1.3888888888888888,100.0,35.98740977048874,-72.70066301361658,0.008239281302129765,2712.6338481903076
82,Summer,7,199,0.20531534931144543,0.25344764805037606,2.7777777777777777,100.0,8.010959938168526,-59.6411212675157,0.011607055880051457,2240.0938868522644
83,Fall,10,298,0.2973369997053724,0.3688096760963161,18.40277777777778,100.0,29.277636289596558,-87.28731261147186,0.010447245857026104,1837.0764255523682
84,Winter,1,7,0.12819848490415847,0.24102268560136914,1.3888888888888888,98.95833333333333,46.54980081319809,-40.734159206040204,0.008200195400557036,2955.9068083763123
