episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
32,Winter,2,34,0.1251118444872824,0.16620727982332512,0.3472222222222222,99.65277777777777,51.234336480498314,-41.15112327225506,0.007404513267689881,2796.0362434387207
33,Spring,3,71,0.16638318991596085,0.20714772565588904,0.6944444444444444,99.65277777777777,25.843021169304848,-49.472666648216546,0.011053773584266157,1991.3628101348877
34,Summer,8,235,0.29023788515768906,0.3127971946779735,0.0,100.0,5.839763820171356,-83.90577854309231,0.005901265642784198,446.6460943222046
35,Fall,10,302,0.06880621987169436,0.08964845445115616,0.0,100.0,12.367162540555,-20.633052679128014,0.01395446228233364,2656.331241130829
36,Winter,12,344,0.20808436825511925,0.31774136316981877,18.40277777777778,100.0,51.71600902080536,-64.48112717457116,0.012554985720936844,2887.637436389923
37,Spring,3,82,0.32193540434851414,0.3761222088996151,10.069444444444445,97.91666666666667,61.68604065477848,-97.88543114624918,0.016999620178435322,2947.952091693878
38,Summer,7,198,0.17927859430809226,0.21179018607606298,0.0,100.0,7.631579786539078,-52.113604949670844,0.010698924081250765,2156.7771434783936
39,Fall,9,253,0.1704253802100983,0.20418201038496817,0.0,100.0,4.570515647530556,-49.42473765119212,0.009733945235142724,1263.6033296585083
40,Winter,12,335,0.29746360295686586,0.391782410396478,14.930555555555555,96.52777777777777,60.74165813624859,-92.85190846771002,0.01004155442274406,2958.8924646377563
41,Spring,4,97,0.25202029681692906,0.30100437523162565,9.722222222222223,100.0,46.55015556514263,-75.82140015531331,0.012266443166167894,2956.6386938095093
42,Summer,7,208,0.22633771508589667,0.25263738461247137,0.0,100.0,8.680736601352692,-65.64172270265408,0.008607933745566976,1211.5302085876465
43,Fall,11,326,0.8115058808122856,1.141307851596941,52.43055555555556,67.01388888888889,37.76169395446777,-239.36769662145525,0.15903297263986144,2876.591742038727
44,Winter,1,18,0.10805396184200695,0.13130754774212022,0.3472222222222222,100.0,28.85736958682537,-32.846521951723844,0.005549889823700908,1511.2606287002563
45,Spring,3,86,0.13560623426552643,0.18948615609415562,1.0416666666666665,99.65277777777777,51.01580372452736,-43.35288561042398,0.02410697417807496,2972.4605083465576
46,Summer,6,175,0.0851826984171222,0.11159150374076558,0.0,100.0,8.510960444808006,-25.055888269271236,0.011504017932905137,1661.389946937561
47,Fall,10,283,0.12222661352337928,0.1478567258302946,0.3472222222222222,100.0,7.585477143526077,-35.6555321024498,0.007639148717142563,2739.365816116333
48,Winter,2,59,0.3917389863100718,0.5746218414967824,26.041666666666668,84.375,51.970793038606644,-117.3451284179464,0.027162452815717105,2976.773679256439
49,Spring,4,97,0.14509903989238226,0.17802233078321664,0.3472222222222222,99.65277777777777,32.76707078516483,-43.959429380018264,0.010100451288322954,1878.8754343986511
50,Summer,7,192,0.11774609389453802,0.1767554226878256,0.6944444444444444,99.65277777777777,10.626511082053185,-34.55575808143476,0.013674204773188469,2532.819986343384
51,Fall,9,256,0.16493127803236277,0.20333159852448737,3.125,100.0,9.865964457392693,-48.08469074917957,0.010369855767758465,2635.0432634353638
52,Winter,1,14,0.27458977142864865,0.4356527534005548,19.791666666666664,98.26388888888889,49.232511788606644,-82.84524101298302,0.009529195388435071,2987.256109714508
53,Spring,4,98,0.08601246388250391,0.1146898953969325,0.0,100.0,32.7258537709713,-27.107780491933227,0.011263220360054787,2423.581838607788
54,Summer,8,226,0.16752950759641938,0.1973633247547994,1.3888888888888888,100.0,9.942320510745049,-48.87528308155015,0.015069549299698674,1380.2431225776672
55,Fall,9,261,0.16927653107119264,0.2244934649880615,4.166666666666666,100.0,21.028154969215393,-49.90246123587713,0.00938339681990886,1352.8200387954712
56,Winter,1,12,0.3426691847751352,0.39527789033564065,22.22222222222222,100.0,58.03625185787678,-103.09600729681551,0.01782211090214161,2888.6232376098633
57,Spring,5,129,0.25293354014748054,0.35337837205945444,17.36111111111111,99.65277777777777,16.031994745135307,-73.72411200474016,0.013557727951621345,2858.164429664612
58,Summer,6,167,0.08863714901125237,0.11279489045361323,0.0,100.0,9.995796009898186,-26.07003429089673,0.010158535910815728,1099.8862981796265
59,Fall,9,246,0.2128733975826807,0.24889048810244155,0.6944444444444444,100.0,14.41636472940445,-62.09000125754392,0.01295266832624163,1448.805570602417
60,Winter,2,58,0.12671753009748427,0.15800220465169762,0.0,100.0,49.85933072865009,-41.20749267935753,0.010897299969237856,2819.707989692688
61,Spring,5,126,0.09775196717377226,0.1267028004587561,0.0,100.0,26.382832303643227,-29.483273514080793,0.009401044986804604,1883.7608098983765
62,Summer,6,154,0.10750052601162775,0.13872140098939786,0.0,100.0,8.295307010412216,-31.49678618676262,0.013391560170708633,1340.4861688613892
63,Fall,11,324,0.15611073386227003,0.18633133019624445,0.6944444444444444,100.0,35.7784938365221,-47.14822673331946,0.010357309301555779,2673.6865639686584
64,Winter,1,13,0.2773075848402031,0.35518718397673166,16.666666666666664,99.30555555555556,43.39674332737923,-83.52315413206816,0.01190130511227385,2690.8074617385864
65,Spring,3,75,0.09667289792267617,0.1191419885848004,0.0,100.0,15.895448237657547,-28.56612054258585,0.00721666040320845,1151.6219973564148
66,Summer,7,192,0.15161316778835837,0.2220854104228435,5.208333333333334,100.0,7.324535131454468,-44.27253877790645,0.019684676509285636,2719.2699909210205
67,Fall,11,321,0.13248462796578309,0.18821006682161776,2.7777777777777777,99.65277777777777,42.834695652127266,-41.43898651562631,0.021559499282039415,2763.4449005126953
68,Winter,2,44,0.13498204126271687,0.18095000766684544,2.7777777777777777,100.0,42.281087920069695,-41.80149780306965,0.01046906240310403,2282.556116580963
69,Spring,3,79,0.2032400565279432,0.2811838727284825,2.430555555555556,98.95833333333333,52.82234865427017,-62.64203594252467,0.010746546738654479,2944.296956062317
70,Summer,6,169,0.17202262656836048,0.21404540092152516,0.6944444444444444,99.65277777777777,9.666066899895668,-50.14819452678785,0.012806909217236349,2792.701005935669
71,Fall,9,245,0.14236025171992617,0.1809765198235287,0.3472222222222222,100.0,9.388538271188736,-41.541732964571565,0.00978215957767872,1530.7980179786682
72,Winter,12,340,0.1246670468513334,0.13499124774851928,0.0,100.0,29.918252930045128,-38.00558754010126,0.003978404849248481,1490.7816052436829
73,Spring,4,109,0.09500002816279587,0.12004567951287216,0.6944444444444444,100.0,25.967459067702293,-29.148358894744888,0.019991329945753675,2315.578043460846
74,Summer,6,164,0.11098417154760688,0.13753891419481407,0.3472222222222222,100.0,7.309378191828728,-32.487242130097,0.015994601964119833,1311.8155002593994
75,Fall,10,289,0.19784552418717272,0.22188959220654497,0.0,100.0,28.420336976647377,-58.48755996953696,0.009617666957270394,1693.9830780029297
76,Winter,12,335,0.21215321196553363,0.29726817952715995,2.7777777777777777,99.30555555555556,27.497098743915558,-62.6918379412964,0.010627435474860959,2975.8658409118652
77,Spring,5,143,0.1917176606738827,0.23261994180750448,0.3472222222222222,99.65277777777777,11.268257766962051,-56.12153142411262,0.025287583729946654,2383.1698894500732
78,Summer,6,164,0.08312283196239549,0.11020485898510925,0.0,100.0,10.64764940738678,-24.44539298536256,0.005331426962742822,793.620765209198
79,Fall,10,277,0.16844528443048754,0.2076229226263815,0.3472222222222222,99.65277777777777,21.10729718208313,-49.673720077145845,0.008133291159772706,2784.284770488739
80,Winter,2,56,0.662592850891994,0.8162409073742065,53.125,59.72222222222222,60.73771560192108,-197.1124990284443,0.01159745205570181,2950.0075578689575
81,Spring,4,96,0.2127028615647989,0.2504871163750659,0.0,100.0,28.314122021198273,-63.2969718282111,0.00546036385492996,1933.7552189826965
82,Summer,8,240,0.12839591759817864,0.15514180219696436,0.3472222222222222,99.65277777777777,7.141280725598335,-37.41786907904316,0.008277887666682334,2562.216639518738
83,Fall,11,331,0.16680648198386405,0.212903348106939,0.3472222222222222,99.65277777777777,11.205192312598228,-48.61966517241672,0.006636522372840589,2497.5757598876953
84,Winter,12,347,6.999300953571582,9.939731895510338,84.72222222222221,23.958333333333343,63.94976170361042,-2022.6054267250001,0.006286893156762738,2997.666835784912
85,Spring,3,76,0.20781027992529072,0.28538206549567885,10.76388888888889,99.65277777777777,51.94949494302273,-63.801240612752736,0.007988328717726863,2964.3917083740234
86,Summer,7,182,0.07333201581507412,0.09120108193115062,0.0,100.0,12.288689151406288,-21.754129077191465,0.010190798845856032,1158.5347652435303
87,Fall,10,281,0.10329850135023186,0.14859596425880997,0.6944444444444444,99.65277777777777,20.27350415289402,-30.907831342425197,0.022350384383251442,2281.9983959198
88,Winter,1,9,0.11447055912389748,0.19483971439103376,0.6944444444444444,99.65277777777777,36.02523918449879,-35.257671567611396,0.006256771627618876,2975.4175543785095
89,Spring,3,79,0.23158167501680746,0.28564593584610626,4.513888888888888,99.30555555555556,45.548524767160416,-70.2601713212207,0.008943333443033571,2960.2071046829224
90,Summer,6,163,0.07282812042251573,0.09730009560363755,0.0,100.0,12.613494023680687,-21.683804406318814,0.01425979735543919,1121.448040008545
91,Fall,10,284,0.10527005486911586,0.12057873100119525,0.0,100.0,21.448994860053062,-31.33351892256178,0.008316041077470946,2427.7385473251343
92,Winter,12,342,7.1066484402151096,8.030367071251913,96.52777777777779,12.5,67.41827045381069,-2053.5191582515836,0.0053347729224361195,2985.733151435852
93,Spring,5,147,0.17380903505097484,0.22746911400642852,4.513888888888888,99.65277777777777,11.96604372560978,-50.78627961035818,0.013534536760443179,2191.306471824646
94,Summer,6,173,0.16082676067258495,0.1891816164095925,0.6944444444444444,100.0,7.542234227061272,-46.76019814866595,0.007364907331167613,2611.4248037338257
95,Fall,11,321,0.6383473322984751,0.7707349389619689,54.861111111111114,67.70833333333333,51.521099507808685,-187.9271818138659,0.01028611892607154,2679.3814301490784
96,Winter,12,346,0.27694486079384784,0.334406672850564,21.52777777777778,100.0,19.415820583701134,-81.07641090778634,0.015215247350287354,2938.360869884491
97,Spring,3,84,0.09818179135301763,0.1419467631596961,0.3472222222222222,99.65277777777777,31.46730801463127,-30.026269057532772,0.00732614769752848,2947.3897218704224
98,Summer,7,203,0.14117080450519554,0.16664889098373803,0.6944444444444444,100.0,6.5823984593153,-41.167026832234114,0.014600126170115189,2913.5241508483887
99,Fall,11,324,0.6642400620902966,0.9467376208415388,37.5,78.81944444444444,61.35794550180435,-196.77030664123595,0.011745081338317552,2836.666166782379
