episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
15,Fall,11,306,0.4994030413736201,0.5219857756905357,42.36111111111111,99.65277777777777,37.797307193279266,-146.55431839823723,0.03585595557083236,3000.0
16,Winter,1,8,0.38349140822206185,0.407057983178114,25.0,100.0,51.75273095071316,-115.01986117940396,0.03360930863988524,3000.0
17,Spring,4,97,0.6565552345623656,0.6691253001170331,93.40277777777779,99.65277777777777,28.717873759567738,-191.53666511178017,0.04396364269356279,3000.0
18,Summer,6,171,0.21515844737684953,0.29291331276069466,11.458333333333332,100.0,8.374256506562233,-62.56710607511923,0.017802006587749573,1381.4459145069122
19,Fall,11,306,0.49162406301158296,0.4985978373437123,45.83333333333333,100.0,26.572899363934994,-143.60629615187645,0.020787851320326536,3000.0
20,Winter,2,58,0.7230697068532506,0.7544493856438352,93.40277777777779,92.70833333333333,43.39836059510708,-214.2388915643096,0.13804193666587725,3000.0
21,Spring,5,147,0.30997436972101716,0.4331252339614261,12.152777777777777,94.09722222222223,14.078092785552144,-92.35842450708151,0.1730446560042245,2594.5308208465576
22,Summer,6,154,0.2609849614766176,0.28355630235780804,4.166666666666666,100.0,8.929770398885012,-75.83513366919942,0.021617113531466562,1296.4411675930023
23,Fall,9,272,0.14306508422801006,0.18162476947901324,0.3472222222222222,99.65277777777777,8.927173893898726,-41.844399125664495,0.016527838459829004,3000.0
24,Winter,1,18,0.3838019481249156,0.39598671415202763,12.847222222222221,100.0,34.31832850724459,-113.45707148313522,0.027685008294075622,2507.3708295822144
25,Spring,4,119,0.6463363807308282,0.7710979283077277,42.01388888888889,78.125,18.713501140475273,-193.23253067024052,0.43994732429549255,3000.0
26,Summer,8,226,0.18744440896856215,0.2194586235693169,0.3472222222222222,100.0,8.527720680460334,-54.654414003598504,0.020801308782258516,2371.8641996383667
27,Fall,10,291,0.4065309977687097,0.4361007121575026,27.77777777777778,100.0,12.439812399446964,-117.97027042508125,0.018540534564011602,3000.0
28,Winter,1,14,0.3838010355975599,0.40581722178068413,21.180555555555554,100.0,29.388201288878918,-112.6431743465364,0.020035037387954233,3000.0
29,Spring,4,113,0.4079982176689078,0.48989190247980263,45.48611111111111,99.65277777777777,19.32053815200925,-119.86056309612468,0.10005646694827994,3000.0
30,Summer,8,241,0.2865185814945945,0.3199643297067792,4.513888888888888,100.0,5.864176010712981,-82.98475156584755,0.013158600582686036,3000.0
31,Fall,10,304,0.4931603544305838,0.5490987395749416,44.09722222222222,99.65277777777777,30.71921264193952,-144.77200036402792,0.049663667609259644,2972.8728532791138
32,Winter,2,51,0.5620805434638056,0.5785801328914246,72.56944444444444,99.65277777777777,29.07605332136154,-164.5843282043934,0.06007634835376141,3000.0
33,Spring,5,136,0.5336692494081174,0.5622861099945391,53.125,100.0,14.819009380415082,-154.80091202259064,0.03320913948767692,3000.0
34,Summer,8,217,0.23918080182423923,0.2569877009791811,0.0,100.0,3.0127300918102264,-69.13195605389774,0.007568943090347463,1310.424953699112
35,Fall,9,247,0.314727845226501,0.3569580214301999,16.666666666666664,99.65277777777777,12.224945710971951,-91.50751480367035,0.023029059327437904,3000.0
36,Winter,12,363,0.4496701644623457,0.484550872968245,39.23611111111111,99.65277777777777,21.466237165033817,-131.26469125971198,0.048035098259249634,2279.69491481781
37,Spring,4,118,0.17569248671227092,0.21448593197587207,0.0,100.0,9.33631556853652,-51.164785037282854,0.011502910314536676,3000.0
38,Summer,6,156,0.3256320806648626,0.3520951535502994,11.458333333333332,100.0,8.57350747473538,-94.608776146546,0.030927489106040384,3000.0
39,Fall,9,265,0.435182812123371,0.47600698706535394,32.98611111111111,100.0,14.402750367298722,-126.2604695695918,0.021459083108536458,1385.2559030056
40,Winter,2,34,0.8964106778942585,0.9288167932540272,93.75,70.13888888888889,52.99248909205198,-266.758844435215,0.19427316384033044,3000.0
41,Spring,3,77,0.49805544488039033,0.5033648184282791,45.83333333333333,100.0,58.11999519914389,-148.60924676060677,0.035793586786615726,3000.0
42,Summer,7,192,0.19939630333568487,0.23319534376466142,0.0,100.0,5.088748035952449,-57.744883549865335,0.007458625328873093,1024.893432855606
